"date_litter" "stage" "weight" "species" "confidence"
"2139" "07/09/2020" 20.5 529 "ger" "medium"
"2140" "07/09/2020" 20.5 550 "ger" "medium"
"2141" "13/05/2015" 21 1105 "ger" "high"
"2142" "13/05/2015" 21 1111 "ger" "high"
"2143" "13/05/2015" 21 596 "ger" "high"
"2144" "13/05/2015" 21 788 "ger" "high"
"2145" "13/05/2015" 21 951 "ger" "high"
"2146" "13/05/2015" 21 1180 "ger" "high"
"2147" "14/05/2015" 21 1121 "ger" "high"
"2148" "14/05/2015" 21 1182 "ger" "high"
"2149" "14/05/2015" 21 856 "ger" "high"
"2150" "30/06/2015" 22 1158 "ger" "high"
"2151" "30/06/2015" 22 1144 "ger" "high"
"2152" "30/06/2015" 22 982 "ger" "high"
"2153" "30/06/2015" 22 1092 "ger" "high"
"2154" "30/06/2015" 22 1210 "ger" "high"
"2155" "27/07/2015" 21 1076 "ger" "high"
"2156" "27/07/2015" 21 1072 "ger" "high"
"2157" "27/07/2015" 21 1035 "ger" "high"
"2158" "27/07/2015" 21 1041 "ger" "high"
"2159" "27/07/2015" 21 1060 "ger" "high"
"2160" "02/09/2015" 21 694 "ger" "high"
"2161" "02/09/2015" 21 681 "ger" "high"
"2162" "02/09/2015" 21 715 "ger" "high"
"2163" "17/11/2015" 21.5 1471 "ger" "high"
"2164" "17/11/2015" 21.5 1490 "ger" "high"
"2165" "17/11/2015" 21.5 1240 "ger" "high"
"2166" "17/11/2015" 21.5 1576 "ger" "high"
"2167" "17/11/2015" 21.5 1453 "ger" "high"
"2168" "17/11/2015" 21.5 1698 "ger" "high"
"2169" "17/11/2015" 21.5 1433 "ger" "high"
"2170" "11/05/2016" 20 612 "ger" "low"
"2171" "11/05/2016" 20 565 "ger" "low"
"2172" "11/05/2016" 20 520 "ger" "low"
"2173" "13/07/2016" 23 1135 "ger" "high"
"2174" "13/07/2016" 23 1140 "ger" "high"
"2175" "13/07/2016" 23 1105 "ger" "high"
"2176" "13/07/2016" 23 1105 "ger" "high"
"2177" "13/07/2016" 23 1232 "ger" "high"
"2178" "13/07/2016" 23 1154 "ger" "high"
"2179" "13/07/2016" 23 1060 "ger" "high"
"2180" "17/10/2016" 19.5 955 "ger" "medium"
"2181" "17/10/2016" 19.5 963 "ger" "medium"
"2182" "17/10/2016" 19.5 880 "ger" "medium"
"2183" "17/10/2016" 19.5 1105 "ger" "medium"
"2184" "17/10/2016" 19.5 1014 "ger" "medium"
"2185" "17/10/2016" 19.5 1048 "ger" "medium"
"2186" "18/10/2016" 20.5 583 "ger" "medium"
"2187" "18/10/2016" 20.5 584 "ger" "medium"
"2188" "18/10/2016" 20.5 578 "ger" "medium"
"2189" "18/10/2016" 20.5 483 "ger" "medium"
"2190" "18/10/2016" 20.5 690 "ger" "medium"
"2191" "18/10/2016" 20.5 601 "ger" "medium"
"2192" "18/10/2016" 20.5 602 "ger" "medium"
"2193" "18/10/2016" 20.5 647 "ger" "medium"
"2194" "18/10/2016" 20.5 633 "ger" "medium"
"2195" "18/10/2016" 20.5 582 "ger" "medium"
"2196" "18/10/2016" 20.5 702 "ger" "medium"
"2197" "18/10/2016" 20.5 685 "ger" "medium"
"2198" "18/10/2016" 20.5 581 "ger" "medium"
"2199" "18/10/2016" 20.5 628 "ger" "medium"
"2200" "18/10/2016" 20.5 701 "ger" "medium"
"2201" "19/10/2016" 21.5 1949 "ger" "medium"
"2202" "19/10/2016" 21.5 1820 "ger" "medium"
"2203" "19/10/2016" 21.5 1778 "ger" "medium"
"2204" "19/10/2016" 21.5 1727 "ger" "medium"
"2205" "19/10/2016" 21.5 2005 "ger" "medium"
"2206" "19/10/2016" 21.5 1648 "ger" "medium"
"2207" "19/10/2016" 21.5 1774 "ger" "medium"
"2208" "19/10/2016" 21.5 1863 "ger" "medium"
"2209" "21/10/2016" 23.5 2654 "ger" "medium"
"2210" "21/10/2016" 23.5 2667 "ger" "medium"
"2211" "21/10/2016" 23.5 2440 "ger" "medium"
"2212" "21/10/2016" 23.5 2750 "ger" "medium"
"2213" "21/10/2016" 23.5 2895 "ger" "medium"
"2214" "21/10/2016" 23.5 2336 "ger" "medium"
"2215" "21/10/2016" 23.5 2460 "ger" "medium"
"2216" "09/12/2016" 22.5 1500 "ger" "medium"
"2217" "09/12/2016" 22.5 1541 "ger" "medium"
"2218" "09/12/2016" 22.5 1594 "ger" "medium"
"2219" "09/12/2016" 22.5 1330 "ger" "medium"
"2220" "09/12/2016" 22.5 1450 "ger" "medium"
"2221" "09/12/2016" 22.5 1423 "ger" "medium"
"2222" "07/02/2017" 20.5 887 "ger" "medium"
"2223" "07/02/2017" 20.5 930 "ger" "medium"
"2224" "07/02/2017" 20.5 1050 "ger" "medium"
"2225" "07/02/2017" 20.5 1026 "ger" "medium"
"2226" "07/02/2017" 20.5 738 "ger" "medium"
"2227" "07/02/2017" 20.5 980 "ger" "medium"
"2228" "07/02/2017" 20.5 706 "ger" "medium"
"2229" "08/02/2017" 21.5 902 "ger" "medium"
"2230" "08/02/2017" 21.5 899 "ger" "medium"
"2231" "08/02/2017" 21.5 963 "ger" "medium"
"2232" "08/02/2017" 21.5 743 "ger" "medium"
"2233" "08/02/2017" 21.5 968 "ger" "medium"
"2234" "08/02/2017" 21.5 936 "ger" "medium"
"2235" "23/02/2017" 23.5 2777 "ger" "medium"
"2236" "23/02/2017" 23.5 2545 "ger" "medium"
"2237" "23/02/2017" 23.5 2132 "ger" "medium"
"2238" "23/02/2017" 23.5 3467 "ger" "medium"
"2239" "15-09-2020" 19.5 640 "ger" "medium"
"2240" "15-09-2020" 19.5 705 "ger" "medium"
"2241" "15-09-2020" 19.5 763 "ger" "medium"
"2242" "16-09-2020" 19.5 2229 "ger" "medium"
"2243" "16-09-2020" 22.5 2211 "ger" "medium"
"2244" "16-09-2020" 22.5 2217 "ger" "medium"
"2245" "16-09-2020" 22.5 2042 "ger" "medium"
"2246" "16-09-2020" 22.5 2053 "ger" "medium"
